date,value
2022-10-10,5.107905982905983
2023-02-23,7.9923245614035086
2022-12-25,7.472610096670247
2022-05-05,7.4125
2022-09-04,4.561581920903955
2022-09-03,7.582207207207207
2022-03-13,7.423076923076923
2022-02-13,7.361788617886178
2023-03-09,8.004273504273504
2022-02-16,10.354700854700855
2022-11-16,5.706323687031083
2022-04-21,7.807291666666667
2023-03-30,8.906752411575562
2023-03-04,9.634015069967708
2022-03-14,9.710805084745763
2022-02-19,7.39375
2022-04-12,7.248671625929862
2022-06-06,7.053376906318083
2022-04-11,5.619506966773848
2022-04-10,5.380341880341881
2023-03-31,10.226980728051393
2022-09-02,5.454029511918275
2023-02-16,6.52542372881356
2022-02-22,7.827945776850886
2022-02-23,6.527253668763103
2022-02-24,7.4258474576271185
2022-02-27,10.153125
2022-02-26,8.235416666666667
2022-08-15,8.256410256410257
2022-06-13,6.881410256410256
2023-01-01,5.016447368421052
2022-08-28,7.747863247863248
2022-03-07,6.520766773162939
2022-12-28,9.428726877040262
2022-08-13,5.181623931623932
2022-10-08,5.379273504273504
2022-12-27,7.805555555555555
2023-02-18,8.405405405405405
2022-08-26,6.994658119658119
2022-08-24,6.484978540772532
2022-02-25,8.16384778012685
2022-08-08,3.943783783783784
2022-10-06,8.937093275488069
2022-02-28,6.752360965372508
2022-08-20,9.674711437565582
2022-08-07,8.35022026431718
2022-08-06,7.322649572649572
2023-01-02,6.338815789473684
2022-10-04,9.084895259095921
2023-04-11,13.905701754385966
2022-12-29,12.158991228070175
2022-02-07,10.516062176165804
2022-03-20,6.061458333333333
2022-02-20,7.297916666666667
2022-08-11,6.130344108446298
2022-02-08,12.591606960081883
2022-02-21,7.85068349106204
2022-08-23,6.476241900647948
2022-08-22,8.38396624472574
2023-01-03,7.1951754385964914
2022-08-18,5.821129707112971
2022-03-04,8.328125
2022-08-27,6.875
2022-12-26,8.00755124056095
2022-12-22,7.266454352441613
2022-03-22,7.075291622481442
2022-04-01,5.743589743589744
2022-10-05,9.494481236203091
2022-12-21,6.813541666666667
2022-12-31,8.669956140350877
2023-07-26,16.148026315789473
2023-09-29,12.463963963963964
2022-11-23,7.762214983713355
2022-12-30,8.838815789473685
2022-08-17,7.333333333333333
2022-03-24,6.427513227513227
2022-09-30,6.162402669632925
2022-08-09,4.797180043383948
2022-11-22,7.462882096069869
2022-08-05,6.33911159263272
2022-03-23,6.646934460887949
2022-08-29,9.158361018826135
2023-02-24,8.05927552140505
2023-04-20,7.801535087719298
2023-01-04,7.133550488599348
2022-08-21,9.061586638830898
2022-05-03,8.741666666666667
2023-04-12,9.604189636163175
2023-05-03,6.564719358533791
2023-04-28,9.192096597145994
2023-02-19,10.041666666666666
2022-08-25,7.43304535637149
2023-04-14,10.371122994652406
2023-04-13,12.733552631578947
2023-08-16,5.856371490280778
2022-08-16,7.674193548387096
2022-08-12,3.9101479915433406
2023-07-28,11.217821782178218
2023-02-17,7.481941309255079
2022-08-19,7.381647549530761
2022-03-25,7.931106471816284
2023-01-22,7.3375
2022-05-02,8.359375
2022-08-14,7.30982905982906
2022-04-19,6.291099476439791
2022-12-24,7.3498920086393085
2022-12-23,6.033769063180828
2023-03-05,10.588675213675213
2022-03-28,4.318327974276527
2022-10-18,6.483652762119504
2022-07-05,6.730425055928412
2022-07-23,10.055921052631579
2022-11-17,5.711974110032362
2022-11-26,5.931623931623932
2022-03-17,12.922340425531916
2022-07-22,8.449561403508772
2022-11-27,7.951716738197425
2022-11-29,5.519828510182208
2022-07-19,8.898454746136865
2022-10-12,8.526893523600439
2022-09-01,4.420045045045045
2022-03-27,5.341666666666667
2022-03-06,10.591858037578287
2022-07-18,9.856026785714286
2022-04-28,7.4707207207207205
2022-03-05,10.586458333333333
2022-04-27,4.60752688172043
2022-03-26,6.81875
2023-01-30,7.388541666666667
2022-04-22,6.779979144942649
2022-05-13,9.63125
2022-08-30,8.100820633059788
2022-04-20,6.915360501567398
2022-07-09,5.188118811881188
2022-03-31,8.87459807073955
2022-07-08,7.146929824561403
2022-07-04,6.520742358078603
2022-10-16,6.794871794871795
2022-04-07,7.490322580645161
2022-10-15,6.829946524064171
2022-03-30,7.716450216450217
2022-04-06,8.854700854700855
2022-03-29,7.007592190889371
2022-10-14,7.264355362946913
2022-07-30,4.640350877192983
2023-03-12,9.936898395721926
2022-07-27,7.031354983202688
2022-05-04,5.97489539748954
2022-07-26,5.047409040793826
2022-07-16,9.067567567567568
2022-08-31,6.343215507411631
2022-07-13,6.163240628778718
2022-09-27,4.670814479638009
2022-07-12,9.104895104895105
2022-11-20,6.832264957264957
2023-02-01,10.49465811965812
2022-07-03,5.916666666666667
2022-11-28,5.7290322580645165
2022-08-03,6.022471910112359
2022-10-11,6.672395273899033
2022-04-26,7.842544316996872
2023-02-10,6.7631578947368425
2023-03-11,8.625954198473282
2022-07-15,6.403607666290868
2023-01-31,7.590217391304348
2022-12-15,5.790799561883899
2022-07-07,7.015590200445434
2023-02-22,8.425742574257425
2023-02-20,8.848863636363637
2022-11-21,6.579804560260587
2022-07-29,6.565789473684211
2022-08-02,7.130742049469965
2022-11-19,7.678135405105438
2023-02-21,8.056792873051226
2022-07-25,6.503850385038504
2022-04-25,9.208333333333334
2022-05-12,11.396875
2022-05-11,10.503649635036496
2022-07-28,7.668859649122807
2022-07-21,9.647058823529411
2022-04-18,6.152083333333334
2022-07-11,9.717607973421927
2023-08-19,4.802350427350428
2022-07-17,11.649774774774775
2022-07-06,6.208144796380091
2022-08-01,7.824682814302191
2022-12-01,5.772677595628415
2022-07-14,6.063981042654029
2022-04-24,7.798958333333333
2022-07-10,6.777412280701754
2022-08-04,8.085714285714285
2022-07-31,5.664798206278027
2022-07-24,9.913377192982455
2022-07-20,9.100896860986547
2022-12-05,6.925438596491228
2022-05-01,8.245833333333334
2022-04-23,8.380208333333334
2022-04-30,8.223958333333334
2022-04-29,8.27389903329753
2022-06-03,8.180748663101605
2022-09-21,4.789714285714286
2022-06-02,6.63258785942492
2022-05-29,6.89957264957265
2022-05-27,6.2126745435016115
2023-02-12,9.148026315789474
2022-09-18,5.64014687882497
2022-05-28,5.295907660020986
2023-07-22,5.859649122807017
2022-05-22,7.301282051282051
2022-09-16,5.521444695259594
2022-05-21,10.830128205128204
2022-05-18,7.464247598719317
2023-02-04,6.912393162393163
2023-02-05,10.0171858216971
2022-09-15,4.851936218678816
2022-05-17,5.721875
2022-09-14,5.998857142857143
2022-09-13,7.503378378378378
2024-02-11,4.826754385964913
2023-08-12,5.992521367521367
2023-08-07,8.92117117117117
2022-09-10,8.07882882882883
2023-02-13,11.051535087719298
2022-09-08,7.64527027027027
2023-08-21,8.976495726495726
2023-03-06,8.428877005347594
2023-02-28,9.221491228070175
2022-09-07,6.702702702702703
2023-02-14,8.476614699331849
2022-11-14,6.2417112299465245
2023-02-27,12.396205357142858
2022-11-04,9.148504273504274
2022-05-26,7.95618838992333
2023-02-26,12.64004767580453
2023-02-25,8.422773393461105
2022-05-07,8.053125
2022-06-08,6.213978494623656
2022-07-02,9.971153846153847
2023-03-08,7.776584317937702
2023-01-23,7.577613516367476
2023-01-24,7.367567567567567
2022-06-27,7.507088331515813
2023-02-09,8.736670293797607
2022-06-22,8.742227979274611
2023-02-06,11.170837867247007
2022-06-17,7.685745140388769
2022-11-02,7.286480686695279
2022-06-05,4.971153846153846
2023-03-10,7.770299145299146
2022-07-01,10.0
2022-10-20,5.443207126948775
2022-06-21,8.87914691943128
2022-05-20,8.053418803418804
2022-05-19,7.029032258064516
2023-01-28,7.682008368200837
2022-05-15,7.694791666666666
2022-09-20,4.524305555555555
2023-01-25,7.079365079365079
2022-05-06,8.10625
2023-03-27,9.30010718113612
2023-02-08,8.81505376344086
2023-08-09,6.0813449023861175
2023-08-27,6.352564102564102
2023-08-06,9.853070175438596
2023-08-31,4.995656894679696
2024-02-10,8.158991228070175
2024-02-09,11.182217343578484
2024-02-07,13.511475409836066
2022-12-04,6.228070175438597
2022-05-25,9.205347593582887
2022-06-07,8.742671009771987
2022-05-30,9.131891891891891
2022-06-30,5.901621621621621
2023-01-26,6.833865814696486
2022-10-24,10.99673202614379
2022-06-01,5.3742071881606766
2022-06-04,7.795940170940171
2022-05-16,8.703470031545741
2022-09-17,5.546171171171171
2023-02-07,9.627450980392156
2022-11-18,6.769147788565264
2022-09-12,9.22876557191393
2023-08-28,7.795940170940171
2023-09-30,14.611428571428572
2022-09-06,5.023648648648648
2023-04-22,9.827850877192983
2022-12-03,5.800438596491228
2022-06-26,10.388043478260869
2023-08-26,5.552660152008686
2022-10-31,9.195512820512821
2023-03-01,9.456830601092896
2022-05-24,6.611827956989248
2023-10-01,11.175675675675675
2023-09-28,10.69466515323496
2023-04-23,8.092105263157896
2023-08-05,8.275219298245615
2023-04-24,8.092105263157896
2023-04-25,7.730088495575221
2022-12-02,6.288693743139407
2022-11-03,8.680555555555555
2022-10-03,6.480263157894737
2022-06-20,8.72982062780269
2022-06-14,6.175303197353914
2022-09-09,7.286681715575621
2023-09-27,8.05611672278339
2022-11-01,9.146367521367521
2022-06-29,7.198675496688741
2022-10-28,5.73475935828877
2022-06-12,7.702355460385439
2022-09-19,4.046189376443418
2022-05-31,6.555312157721796
2023-03-07,8.151450053705693
2022-10-02,5.666666666666667
2022-06-28,6.463626492942454
2022-06-19,5.4035087719298245
2022-06-11,6.223415682062298
2022-06-25,9.300213675213675
2023-08-29,7.523504273504273
2022-06-10,5.583065380493033
2022-09-11,9.43581081081081
2023-04-29,9.614035087719298
2022-06-18,3.894967177242888
2023-09-09,3.940315315315315
2023-05-02,6.7667766776677665
2022-06-09,5.067032967032967
2023-10-02,8.019296254256526
2022-06-24,6.868589743589744
2022-05-23,5.120726495726496
2022-10-27,5.403846153846154
2022-09-22,6.02906976744186
2022-11-07,6.901498929336189
2023-07-23,8.31030701754386
2022-11-06,7.300534759358289
2023-04-21,8.085526315789474
2022-06-23,7.334867663981588
2022-11-05,7.450537634408602
2022-10-19,5.09297052154195
2023-01-06,11.34549356223176
2024-02-13,9.33048128342246
2023-07-21,8.862788144895719
2023-04-10,11.56140350877193
2023-08-03,10.272222222222222
2023-08-04,10.56449834619625
2023-04-16,10.057815845824411
2023-04-08,9.625274725274725
2022-09-25,5.520833333333333
2022-09-24,4.720588235294118
2023-04-07,9.312925170068027
2023-08-02,6.26644370122631
2022-12-11,6.071875
2023-01-27,6.977035490605428
2024-06-11,4.7114093959731544
2024-06-04,12.556407447973713
2024-05-09,5.5
2023-04-30,7.724780701754386
2023-07-27,13.266447368421053
2023-01-18,8.76557550158395
2023-01-13,6.448958333333334
2023-01-17,9.396659707724426
2023-01-15,8.143157894736841
2022-10-23,11.797727272727272
2022-12-17,6.992521367521367
2022-11-30,5.701427003293085
2023-01-11,7.426751592356688
2023-01-10,6.715811965811966
2022-10-25,5.979525862068965
2023-01-09,8.932038834951456
2022-12-16,5.578158458244111
2023-01-07,6.542735042735043
2023-01-08,6.713675213675214
2023-01-05,7.230769230769231
2023-03-28,9.45792349726776
2022-12-14,6.0961098398169336
2023-12-03,6.3664529914529915
2023-07-29,5.8410087719298245
2023-08-01,5.098324022346369
2022-12-10,6.269791666666666
2023-01-14,6.907291666666667
2024-02-17,7.35042735042735
2024-02-14,7.454545454545454
2023-04-18,7.038503850385038
2024-06-10,3.960912052117264
2024-06-12,6.788812785388128
2023-11-23,5.906798245614035
2023-11-25,6.7368421052631575
2023-10-06,8.836571428571428
2023-04-15,10.560130010834236
2022-12-18,7.264957264957265
2023-04-06,9.64360902255639
2023-01-12,8.279166666666667
2022-12-13,6.302616609783845
2023-04-05,8.602853745541022
2022-12-09,6.429319371727749
2024-02-12,6.228260869565218
2023-09-08,7.206583427922815
2024-02-08,13.862938596491228
2023-08-30,6.4096256684491975
2022-12-12,6.339682539682539
2023-04-04,8.970588235294118
2023-05-01,7.642384105960265
2023-07-30,5.37719298245614
2022-12-08,5.95625
2023-04-09,9.730263157894736
2023-04-03,8.622174381054897
2024-06-24,7.390350877192983
2022-10-22,9.145833333333334
2022-10-29,7.443376068376068
2023-04-19,6.697036223929747
2023-04-02,8.695512820512821
2022-12-07,5.146393972012917
2023-01-20,6.610416666666667
2024-05-27,7.692391304347826
2024-10-03,6.236111111111111
2024-02-20,9.11229946524064
2024-05-15,9.360780065005416
2024-09-30,7.532258064516129
2023-04-17,7.277599142550911
2023-04-01,8.673076923076923
2023-08-15,6.433406113537118
2024-05-20,10.006410256410257
2024-06-19,13.864596273291925
2024-06-18,14.263345195729537
2023-01-19,6.173728813559322
2023-08-10,10.2012987012987
2024-06-23,5.728070175438597
2024-05-10,6.857905982905983
2022-10-26,5.369379014989294
2023-08-08,6.43756906077348
2024-02-22,9.033769063180827
2023-07-31,6.251116071428571
2023-03-26,8.14102564102564
2023-03-23,9.907725321888412
2023-03-18,8.566239316239317
2023-03-17,11.48611111111111
2023-03-13,10.691648822269807
2023-03-16,10.323851203501095
2023-05-12,9.888412017167383
2023-03-29,10.012304250559284
2023-03-22,8.376509330406147
2023-03-02,9.80498374864572
2023-03-25,8.592948717948717
2023-03-15,7.783870967741936
2023-03-24,8.099571734475374
2023-03-14,8.4241452991453
2023-03-21,10.218715995647443
2023-03-20,10.382478632478632
2023-05-06,7.6923076923076925
2023-03-19,8.192307692307692
2023-05-17,6.901766004415011
2023-05-15,9.263157894736842
2023-05-08,7.884615384615385
2023-05-21,10.541666666666666
2023-05-20,9.383547008547009
2023-05-19,10.181623931623932
2023-05-18,7.888888888888889
2023-05-16,8.458520179372197
2023-05-14,7.1997863247863245
2023-05-07,7.830128205128205
2022-10-21,8.030701754385966
2023-07-20,7.244343891402715
2023-05-23,9.82905982905983
2023-05-13,8.967948717948717
2023-05-22,7.77991452991453
2023-05-05,7.4523809523809526
2023-05-25,7.134615384615385
2023-05-11,10.239316239316238
2023-05-04,7.159598214285714
2023-05-10,9.792802617230098
2023-05-24,8.30982905982906
2023-05-09,8.175615212527964
2023-07-24,11.160575858250278
2023-10-11,6.315347721822542
2023-09-14,4.112938596491228
2023-09-13,6.9121387283237
2023-09-11,6.453245324532453
2023-09-19,4.834811529933481
2023-06-09,5.618063112078346
2023-06-08,4.739413680781759
2023-06-04,8.03525641025641
2023-10-15,4.441073512252042
2023-10-13,4.962397179788484
2023-11-22,6.145695364238411
2023-11-28,6.135476463834673
2023-09-10,5.6208791208791204
2023-10-12,4.277180406212664
2023-10-10,6.079128440366972
2023-09-20,4.96875
2023-06-03,7.742245989304813
2023-09-06,11.291574279379157
2024-06-13,9.50517836593786
2024-02-15,7.981720430107527
2023-08-11,7.833333333333333
2023-08-13,6.697649572649572
2023-10-09,5.343468468468468
2023-07-11,10.57882882882883
2023-09-02,7.996710526315789
2023-06-02,12.44017094017094
2023-07-15,8.96923076923077
2023-07-13,7.611311672683514
2023-06-13,10.676957001102537
2023-09-04,12.020833333333334
2023-09-07,9.717977528089888
2023-06-05,10.967948717948717
2023-06-06,23.585026737967915
2024-02-16,7.333333333333333
2024-09-09,6.776361529548088
2023-09-05,12.386740331491712
2023-07-19,7.59375
2023-07-18,18.005727376861397
2024-02-18,8.006410256410257
2023-11-29,6.650519031141869
2023-07-17,15.484198645598195
2023-06-14,10.947019867549669
2023-10-14,4.838748495788207
2023-09-01,6.0835214446952595
2024-02-21,9.821581196581196
2024-06-14,9.391891891891891
2023-09-12,5.874423963133641
2024-09-19,11.692037470725996
2023-09-03,10.764254385964913
2023-08-25,6.862334801762114
2023-06-12,15.153846153846153
2023-06-07,7.765843179377014
2023-06-11,12.082264957264957
2024-05-08,5.438311688311688
2023-10-16,5.0219907407407405
2024-09-10,6.343023255813954
2024-05-29,6.782366071428571
2023-11-24,6.594298245614035
2023-09-16,6.163377192982456
2023-06-19,6.73051948051948
2023-09-23,9.585746102449889
2023-06-10,6.708333333333333
2023-09-22,7.433106575963719
2023-10-22,3.475225225225225
2023-05-29,10.655982905982906
2023-10-21,5.460585585585585
2023-10-28,6.468468468468468
2023-10-20,7.8487584650112865
2023-10-19,7.61430246189918
2023-09-15,6.775305895439377
2023-10-18,6.494061757719715
2023-05-27,9.695512820512821
2023-06-20,8.788440567066521
2023-11-10,5.459429824561403
2023-06-16,18.68235294117647
2023-05-30,12.17381974248927
2023-10-05,11.8584686774942
2023-11-07,6.881448957189901
2023-05-26,10.419700214132762
2023-11-05,6.655701754385965
2023-10-31,5.733701657458564
2023-10-04,12.294749403341289
2023-09-21,6.04804469273743
2023-11-03,7.5058823529411764
2023-08-14,6.063372717508056
2023-11-01,5.871710526315789
2023-09-17,7.930921052631579
2023-09-18,8.020833333333334
2023-05-28,11.39102564102564
2023-07-12,9.03203661327231
2023-07-08,9.411764705882353
2023-07-07,10.127023661270236
2023-10-29,5.7967032967032965
2023-10-03,10.370679380214542
2023-07-03,13.44481981981982
2023-10-27,8.34198645598194
2023-10-25,8.206293706293707
2023-06-29,10.39423076923077
2023-06-24,8.384868421052632
2023-06-18,5.420940170940171
2023-06-01,14.711682743837084
2023-05-31,14.374054054054055
2023-08-20,12.701923076923077
2024-01-26,7.280982905982906
2023-12-02,7.230769230769231
2023-12-01,9.899669239250276
2023-10-24,4.9874285714285715
2023-10-23,4.0574324324324325
2023-11-26,7.426535087719298
2023-10-17,5.1045828437132785
2023-10-30,6.154696132596685
2023-06-28,6.855203619909502
2023-06-23,9.548245614035087
2023-06-22,9.650496141124586
2023-06-27,7.885650224215246
2023-11-12,6.531798245614035
2023-11-06,5.9089912280701755
2023-07-16,9.489035087719298
2023-07-06,13.320754716981131
2023-06-17,5.157051282051282
2023-11-09,6.0
2023-10-26,10.36426116838488
2023-11-11,6.276315789473684
2023-07-10,8.155029585798816
2023-11-04,7.43010752688172
2023-11-02,6.576252723311547
2023-07-05,11.94314381270903
2023-07-02,16.59572072072072
2023-06-15,10.490850376749192
2023-11-08,5.854625550660793
2023-06-26,25.30846325167038
2023-07-04,12.575963718820862
2023-06-30,25.542056074766354
2023-06-21,9.162841530054644
2023-07-14,7.40072202166065
2023-07-01,25.385135135135137
2023-06-25,54.75642458100559
2024-01-04,6.865384615384615
2024-01-02,6.514957264957265
2023-12-04,6.1431623931623935
2023-07-09,10.188725490196079
2024-02-23,10.45770065075922
2023-12-05,6.774647887323944
2024-05-17,9.754817987152034
2024-08-06,6.72520908004779
2024-01-18,8.665212649945474
2023-11-30,9.135195530726257
2024-01-17,9.652270210409744
2024-01-16,8.449620801733477
2024-01-14,7.081196581196581
2024-01-15,7.112432432432432
2024-01-13,6.847222222222222
2024-01-12,7.186965811965812
2024-01-09,6.008574490889603
2023-12-15,9.637744034707158
2024-01-11,6.426282051282051
2024-01-10,5.621794871794871
2023-12-16,7.453450164293538
2024-01-01,6.301282051282051
2023-12-31,5.488247863247863
2024-01-05,6.7094017094017095
2023-12-25,11.835470085470085
2023-12-30,5.914529914529915
2024-01-03,8.301282051282051
2024-01-08,6.454059829059829
2024-01-07,6.476495726495727
2024-01-06,6.526709401709402
2023-08-22,5.958333333333333
2024-02-06,8.205567451820128
2023-08-23,6.9935064935064934
2024-02-05,9.318622174381055
2023-08-24,7.761634506242906
2024-08-08,7.523255813953488
2024-08-31,6.502380952380952
2024-05-25,5.472222222222222
2024-08-16,13.375
2024-02-04,10.94017094017094
2024-02-03,7.138888888888889
2024-02-02,6.98914223669924
2023-12-14,6.485619469026549
2024-08-07,7.2886723507917175
2024-08-17,15.507954545454545
2024-05-28,7.143176733780761
2024-05-26,8.024572649572649
2024-02-01,7.679306608884073
2024-01-31,10.459668508287292
2024-01-30,8.570021881838075
2024-09-01,8.411904761904761
2024-08-22,6.111242603550296
2024-08-11,6.4907407407407405
2024-03-11,6.92948717948718
2024-10-09,5.190311418685121
2024-08-10,6.340909090909091
2024-01-29,5.919786096256685
2024-01-28,8.897435897435898
2024-09-14,11.629761904761905
2024-06-09,6.120726495726496
2024-06-03,13.27796234772979
2024-05-23,9.777654867256636
2024-01-27,7.534188034188034
2024-01-25,10.211496746203904
2024-11-06,6.7301762114537445
2024-09-18,11.778571428571428
2024-11-05,6.517543859649122
2024-01-24,8.15
2024-01-23,8.29946524064171
2024-01-22,8.362850971922246
2024-10-19,9.530701754385966
2024-10-10,4.037904124860646
2024-01-21,6.909188034188034
2024-01-20,7.117521367521367
2024-01-19,8.594017094017094
2023-12-29,6.055555555555555
2024-02-19,7.197649572649572
2023-12-21,6.560869565217391
2024-08-04,11.46875
2024-08-27,13.605294825511432
2023-12-18,5.332618025751073
2024-08-26,11.834326579261026
2023-09-24,8.62719298245614
2023-10-07,7.668202764976958
2024-08-03,13.37037037037037
2024-02-27,10.183606557377049
2024-02-28,9.948660714285714
2023-11-27,6.119021134593993
2023-12-20,6.465301478953356
2023-12-19,5.349780701754386
2023-12-26,10.52991452991453
2023-12-23,7.310897435897436
2023-09-25,9.50563063063063
2023-12-08,8.148026315789474
2023-09-26,6.1169125993189555
2023-12-27,6.9423076923076925
2023-12-28,6.017094017094017
2023-11-18,5.297149122807017
2023-11-14,7.846506300114547
2023-11-13,7.236929922135706
2024-02-24,7.6581196581196584
2024-02-25,7.742521367521367
2024-02-26,8.11943539630836
2024-08-05,7.409512761020881
2023-12-11,5.439130434782609
2023-12-13,6.481236203090508
2024-08-02,13.91812865497076
2024-08-29,6.5634146341463415
2023-12-22,6.6068376068376065
2023-12-07,8.594026548672566
2023-12-09,9.302631578947368
2023-12-12,6.262820512820513
2024-08-28,7.514354066985646
2023-12-17,7.259378349410504
2024-08-30,7.149453219927096
2024-08-01,8.63754427390791
2024-08-09,4.760429082240763
2023-12-06,7.119648737650933
2023-10-08,5.72972972972973
2024-07-29,13.024027459954233
2023-12-24,9.137820512820513
2023-11-17,9.611416026344676
2023-12-10,8.919956140350877
2024-07-28,11.15990990990991
2024-09-13,9.763095238095238
2024-09-12,7.52757793764988
2024-09-15,10.620238095238095
2024-07-30,14.92
2024-08-19,7.133489461358314
2023-11-21,6.143658810325477
2023-11-16,7.383654937570942
2024-09-17,11.409090909090908
2024-09-11,7.8971291866028706
2024-09-16,11.19664268585132
2023-11-19,5.770833333333333
2023-11-20,5.952914798206278
2023-11-15,5.157110091743119
2024-10-29,6.540723981900452
2024-10-01,6.796610169491525
2024-10-11,5.079913606911447
2024-11-12,5.463467829880043
2024-11-11,9.509615384615385
2024-03-08,7.485042735042735
2024-05-19,8.323717948717949
2024-05-18,9.554487179487179
2024-10-30,8.622073578595318
2024-11-27,5.181719260065289
2024-05-14,8.517094017094017
2024-09-22,6.325231481481482
2024-10-17,5.346609257265877
2024-06-08,4.7831196581196584
2024-08-21,5.389411764705883
2024-10-08,4.688657407407407
2024-09-21,6.53587962962963
2024-05-31,8.585526315789474
2024-09-25,6.948626045400239
2024-09-27,5.0471264367816095
2024-09-26,5.712313003452244
2024-09-28,6.0834272829763245
2024-05-24,7.193376068376068
2024-10-18,5.856986899563319
2024-06-20,10.979051819184123
2024-06-07,7.841541755888651
2024-05-21,11.896367521367521
2024-05-13,6.507478632478633
2024-09-20,8.427083333333334
2024-09-24,6.5488372093023255
2024-05-30,7.733552631578948
2024-09-23,6.6225319396051106
2024-09-29,7.879504504504505
2024-05-22,11.14553472987872
2024-06-17,10.4627539503386
2024-09-02,5.648809523809524
2024-08-24,11.456161137440759
2024-06-06,11.795675675675676
2024-11-02,5.732456140350878
2024-05-16,9.113882863340564
2024-08-25,12.401190476190477
2024-11-04,6.441758241758242
2024-06-02,11.330043859649123
2024-11-01,6.322368421052632
2024-06-05,13.340836012861736
2024-06-01,10.31030701754386
2024-06-21,7.184412733260154
2024-03-01,8.432432432432432
2024-07-01,6.111738148984198
2024-02-29,7.778296382730455
2024-06-29,6.293918918918919
2024-04-11,8.142702702702703
2024-06-27,6.143018018018018
2024-03-03,10.372747747747749
2024-03-02,10.192567567567568
2024-03-04,9.231802911534155
2024-03-06,6.3043010752688176
2024-03-07,7.347222222222222
2024-08-15,13.210407239819004
2024-08-14,9.154109589041095
2024-03-21,7.087662337662338
2024-03-10,6.57051282051282
2024-03-09,7.516025641025641
2024-08-13,7.045720984759671
2024-03-20,7.710554951033732
2024-03-28,8.672008547008547
2024-04-06,7.493392070484582
2024-07-25,6.443813847900113
2024-04-05,7.242905788876277
2024-07-21,6.026315789473684
2024-04-08,8.610745614035087
2024-07-17,9.616345062429058
2024-07-14,10.581140350877194
2024-07-19,7.075740944017563
2024-07-18,6.832783278327833
2024-04-13,5.878205128205129
2024-06-28,6.177601809954751
2024-06-22,8.401315789473685
